CustomerID,recency,client_since,frequency,quantity_mean,monetary_value,cancel_rate,cluster
17059.0,29,369,5,3.5992217898832686,3080.39,0.0,0
15322.0,85,85,1,7.448979591836735,602.97,0.16666666666666666,3
13398.0,192,192,1,10.807692307692308,457.34000000000003,0.0,3
16813.0,8,204,10,3.523474178403756,1652.18,0.0,2
18019.0,51,51,1,1.4,38.45,0.0,4
15579.0,68,313,2,2.4375,327.59999999999997,0.0,3
17237.0,11,22,2,5.526315789473684,314.69,0.0,4
18276.0,43,43,1,11.5,323.36,0.14285714285714285,4
15917.0,247,247,1,3.5,123.10000000000001,0.0,3
16266.0,73,206,7,6.524590163934426,861.8899999999999,0.0,0
16768.0,47,271,3,3.293103448275862,458.03999999999996,0.07407407407407407,0
14533.0,24,352,7,42.723076923076924,1812.6200000000003,0.04838709677419355,2
13569.0,17,367,2,1.9871794871794872,337.11999999999995,0.0,0
13318.0,1,37,3,15.2,640.7600000000001,0.0,4
13588.0,15,255,9,14.379888268156424,2449.5299999999997,0.028735632183908046,2
16765.0,294,294,1,4.0,34.0,0.0,3
17365.0,12,332,8,10.20905172413793,4762.32,0.0,2
13742.0,16,320,12,3.5142857142857142,3079.27,0.006389776357827476,2
16361.0,9,71,4,4.019230769230769,891.21,0.0,0
14780.0,54,79,2,11.481481481481481,447.68,0.0,4
16856.0,14,14,1,6.0,35.400000000000006,0.0,4
17460.0,94,373,6,4.756756756756757,452.63000000000005,0.27586206896551724,1
14117.0,143,143,1,24.0,90.0,0.0,3
14062.0,9,364,12,50.387387387387385,10464.850000000002,0.0,2
13963.0,308,367,4,13.142857142857142,664.5400000000001,0.0,0
14243.0,8,365,10,8.135135135135135,2535.88,0.04964539007092199,2
14606.0,1,373,90,2.1531760435571687,11486.599999999999,0.03029169783096485,2
13298.0,1,1,1,48.0,360.0,0.0,4
13565.0,19,334,2,4.526315789473684,240.22,0.0,0
16318.0,35,35,1,10.473684210526315,328.15,0.0,4
16832.0,184,217,3,2.75,199.15,0.0,3
14512.0,187,232,2,5.304347826086956,275.28,0.0,3
14737.0,3,353,3,20.294117647058822,1164.55,0.0,0
14221.0,42,339,9,11.288659793814434,3427.85,0.0051813471502590676,2
13434.0,74,96,2,30.0,534.24,0.0,4
13819.0,301,319,3,30.805555555555557,1140.35,0.0,0
16423.0,24,24,1,12.777777777777779,346.12,0.0,4
17302.0,14,305,5,7.074074074074074,1119.9299999999998,0.02531645569620253,0
13982.0,39,365,4,9.843478260869565,1861.11,0.036036036036036036,0
18263.0,25,252,3,23.661290322580644,1211.08,0.01639344262295082,0
13890.0,1,358,10,7.245614035087719,1860.8600000000001,0.03636363636363636,2
16511.0,21,266,3,2.537974683544304,916.33,0.0,0
17602.0,2,324,6,7.374100719424461,5002.219999999999,0.009074410163339383,2
13047.0,56,373,9,6.984536082474227,3089.1,0.13450292397660818,0
17819.0,71,371,7,20.959183673469386,3661.0699999999997,0.020833333333333332,0
16903.0,29,29,1,4.410714285714286,363.2,0.0,4
15054.0,12,40,2,1.736842105263158,302.1,0.0,4
13658.0,9,204,5,9.008928571428571,2421.47,0.037037037037037035,2
13871.0,22,308,13,8.28698224852071,6389.8,0.005952380952380952,2
15789.0,358,358,1,17.52,351.3,0.0,3
16847.0,43,43,1,6.5,193.44,0.0,4
17403.0,36,36,1,3.46875,263.92,0.0,4
13194.0,135,135,1,8.666666666666666,60.7,0.0,3
14804.0,8,8,1,10.083333333333334,353.27,0.0,4
16858.0,368,368,1,6.384615384615385,345.8900000000001,0.3,1
14948.0,23,219,6,10.328125,1066.5700000000002,0.015873015873015872,0
16882.0,66,317,3,10.871794871794872,705.12,0.0,0
16392.0,269,269,1,4.674418604651163,217.89,0.0,3
16712.0,9,276,11,3.9519450800915332,3603.66,0.0,2
16041.0,30,141,3,264.0,3166.4,0.0,1
18040.0,19,245,2,7.7894736842105265,357.2,0.0,0
13121.0,269,269,1,4.283018867924528,254.72999999999996,0.06,3
15386.0,186,186,1,14.387096774193548,394.14,0.0,3
14960.0,8,171,2,8.185185185185185,221.26999999999998,0.0,4
15301.0,50,368,12,11.154471544715447,5007.719999999999,0.01652892561983471,2
13953.0,7,352,7,136.2,3515.6799999999994,0.0,2
15691.0,252,252,1,36.0,136.8,0.0,3
16383.0,74,268,2,4.76530612244898,643.7599999999999,0.0,3
17370.0,72,169,4,16.363636363636363,446.17999999999995,0.0,0
18106.0,329,329,1,3.4054054054054053,421.9,0.0,3
14052.0,19,19,1,1.5892857142857142,225.36,0.0,4
13124.0,89,359,3,9.545045045045045,3756.33,0.0,0
13895.0,28,164,4,11.46218487394958,2588.12,0.00847457627118644,0
16006.0,211,211,1,10.5,101.4,0.0,3
15165.0,373,373,1,5.925925925925926,487.75,0.0,3
17115.0,8,233,3,8.55813953488372,806.8999999999999,0.10256410256410256,0
17666.0,3,65,2,33.111111111111114,728.1599999999999,0.0,4
13271.0,37,37,1,1.826086956521739,172.36999999999998,0.05747126436781609,4
15532.0,25,358,4,1.9455252918287937,1490.98,0.028,0
13875.0,53,301,5,12.653846153846153,1786.79,0.0,0
15881.0,312,364,5,6.21875,438.24,0.10344827586206896,3
13805.0,52,129,2,146.15384615384616,924.5999999999999,0.0,1
15027.0,30,238,4,15.216216216216216,1051.95,0.05714285714285714,0
15147.0,240,240,1,12.517241379310345,608.65,0.03571428571428571,3
17122.0,119,119,1,11.428571428571429,138.32,0.0,3
14586.0,276,276,1,8.74074074074074,134.16000000000003,0.42105263157894735,1
17670.0,227,227,1,10.0,205.7,0.0,3
17289.0,31,180,3,4.876190476190477,922.77,0.009615384615384616,0
18139.0,17,18,6,34.9496855345912,8438.34,0.0,2
15810.0,78,296,4,6.580357142857143,1145.43,0.25842696629213485,1
17510.0,24,24,1,10.7,308.48,0.0,4
15316.0,326,326,1,100.0,165.0,0.0,1
18200.0,106,106,1,3.466666666666667,150.35,0.0,3
14006.0,115,312,3,21.366666666666667,962.1899999999999,0.0,0
13302.0,155,155,1,5.0,63.75,0.0,3
16230.0,189,220,2,10.428571428571429,542.03,0.0,3
17501.0,220,220,2,8.88888888888889,288.59999999999997,0.0,3
13001.0,4,326,13,16.123529411764707,9765.07,0.008902077151335312,2
13226.0,273,273,1,5.0,108.21,0.0,3
13403.0,17,17,1,14.666666666666666,75.0,0.0,4
17932.0,29,211,3,8.766666666666667,1331.57,0.0,0
17045.0,113,247,3,4.818181818181818,339.43999999999994,0.0,3
16134.0,21,359,2,9.394736842105264,603.6900000000002,0.08571428571428572,0
13229.0,225,225,1,6.3,160.95,0.0,3
15882.0,198,368,4,11.043478260869565,493.08,0.045454545454545456,0
16275.0,196,196,1,10.181818181818182,559.87,0.0,3
17783.0,72,247,2,5.2835820895522385,283.4699999999999,0.0,3
13184.0,14,290,10,9.061111111111112,1615.45,0.011235955056179775,2
18114.0,290,290,1,1.9642857142857142,220.1,0.0,3
14903.0,21,278,5,4.139275766016713,2729.1800000000003,0.025714285714285714,0
15308.0,274,274,1,8.238095238095237,302.27,0.10526315789473684,3
15089.0,10,128,6,9.372413793103448,2420.84,0.0,2
13178.0,26,360,11,13.471698113207546,5725.469999999999,0.0,2
17279.0,57,57,1,5.333333333333333,187.82999999999998,0.0,4
15634.0,17,17,1,6.6,243.55,0.0,4
16430.0,57,57,1,17.166666666666668,300.85,0.0,4
18262.0,140,140,1,14.0,149.48,0.0,3
12821.0,214,214,1,11.666666666666666,92.72,0.0,3
13227.0,201,201,1,11.0,257.7,0.0,3
15872.0,14,14,2,1.7314814814814814,316.25000000000006,0.0,4
13094.0,21,368,12,51.4,1708.8600000000001,0.25,1
13790.0,4,4,1,16.622222222222224,348.79999999999995,0.0,4
12942.0,131,365,3,2.8285714285714287,675.6,0.0,3
14150.0,35,359,2,19.076923076923077,658.64,0.0,0
16904.0,4,367,15,2.975867269984917,3634.95,0.0,2
17248.0,120,120,1,3.0869565217391304,318.65000000000003,0.0,3
17287.0,26,372,7,4.557377049180328,1049.0600000000002,0.0,0
12982.0,242,242,1,8.176470588235293,377.20000000000005,0.21428571428571427,1
17373.0,40,312,4,7.157894736842105,646.9200000000001,0.0,0
18255.0,89,89,1,12.333333333333334,103.3,0.0,4
13865.0,58,289,4,6.8,501.56,0.0,0
15234.0,276,276,1,14.0,197.00000000000006,0.0,3
18112.0,12,166,2,9.807692307692308,352.69000000000005,0.0,0
17588.0,100,232,3,29.391304347826086,1240.2,0.0,0
12931.0,21,357,15,233.43564356435644,33544.81,0.23170731707317074,2
17769.0,12,320,10,6.009771986970684,3920.08,0.009868421052631578,2
14779.0,280,323,3,2.048780487804878,386.15,0.0,3
16015.0,3,49,3,4.961538461538462,689.41,0.011111111111111112,4
14282.0,3,367,15,17.246753246753247,3701.4400000000005,0.0,2
17941.0,130,130,1,126.0,304.56,0.0,1
13668.0,2,362,21,7.321862348178137,6162.3099999999995,0.06695464362850972,2
14355.0,365,365,1,8.363636363636363,174.4,0.0,3
13583.0,155,155,1,13.679245283018869,781.03,0.0,3
13295.0,359,359,1,7.363636363636363,197.95,0.1,3
15272.0,57,86,2,4.920634920634921,721.94,0.0,4
14810.0,40,369,11,3.9960629921259843,2085.33,0.0,0
16732.0,31,31,1,11.321428571428571,603.7499999999999,0.0,4
17454.0,192,359,4,3.9836065573770494,517.53,0.0,3
18183.0,227,274,2,8.227272727272727,600.5200000000001,0.1891891891891892,1
15918.0,190,271,2,3.825,334.23,0.0,3
17886.0,31,249,3,4.598039215686274,869.28,0.0,0
16162.0,252,252,1,2.0,37.4,0.0,3
13594.0,52,52,1,13.807692307692308,396.97,0.0,4
15444.0,9,40,2,3.546728971962617,1411.2100000000003,0.0,4
13512.0,260,260,1,9.533333333333333,251.20999999999998,0.0,3
17204.0,175,263,4,8.791044776119403,1352.9100000000003,0.17543859649122806,1
13120.0,238,238,1,12.0,30.599999999999998,0.0,3
14821.0,366,366,1,10.0,48.800000000000004,0.0,3
14459.0,155,155,1,20.54054054054054,1837.92,0.0,0
12863.0,52,52,1,31.0,504.20000000000005,0.2,1
15318.0,3,3,1,19.454545454545453,312.62,0.0,4
16779.0,2,366,22,15.239766081871345,10436.05,0.03323262839879154,2
12925.0,4,74,2,12.022222222222222,694.05,0.0,4
15458.0,25,25,1,22.285714285714285,161.64,0.0,4
14256.0,260,364,2,7.592592592592593,935.06,0.018867924528301886,3
14702.0,1,365,17,4.166180758017493,3210.29,0.0029239766081871343,2
13018.0,16,295,28,11.838779956427015,7272.75,0.002183406113537118,2
16617.0,235,235,1,18.2,151.85000000000002,0.0,3
13307.0,120,120,1,4.0,15.0,0.0,3
17221.0,7,36,2,4.629032258064516,334.48,0.0,4
18130.0,15,57,3,11.507042253521126,1045.7399999999998,0.014285714285714285,4
17530.0,1,365,10,3.8943298969072164,2362.53,0.0,2
13048.0,14,327,4,8.970588235294118,1789.4099999999999,0.007407407407407408,0
17051.0,194,194,1,4.261904761904762,240.89,0.0,3
14184.0,66,66,1,5.291666666666667,452.89,0.0,4
15793.0,14,268,3,42.46153846153846,948.9599999999999,0.08333333333333333,1
13712.0,246,246,1,35.2,228.83999999999997,0.0,3
14681.0,71,211,3,10.857142857142858,498.95,0.0,0
16171.0,59,59,1,8.0,73.2,0.0,4
17383.0,4,4,1,3.020408163265306,193.39,0.0,4
18072.0,185,185,1,1.411764705882353,12.239999999999993,0.8888888888888888,1
14536.0,259,259,1,2.1666666666666665,170.95,0.0,3
17561.0,19,19,1,3.2,165.11999999999998,0.0,4
16710.0,19,368,10,4.626903553299492,2467.99,0.0,2
14803.0,162,292,3,8.409090909090908,845.55,0.0,0
15014.0,43,176,2,4.515151515151516,257.66999999999996,0.0,3
14163.0,87,239,4,17.173076923076923,2445.9100000000003,0.0,0
14448.0,9,364,2,5.2,375.35,0.0,0
15251.0,9,241,11,50.28099173553719,10327.109999999999,0.09009009009009009,2
17064.0,58,327,3,5.180327868852459,855.4499999999999,0.0,0
16365.0,17,367,9,9.882352941176471,1540.42,0.0,2
14859.0,12,204,4,11.338983050847459,1352.0400000000002,0.017241379310344827,0
15885.0,93,93,1,6.8125,349.35,0.0,3
12749.0,3,213,5,6.178260869565217,3818.2000000000007,0.16161616161616163,2
16496.0,8,316,3,11.24742268041237,1562.22,0.021052631578947368,0
13549.0,25,242,7,8.788461538461538,916.1199999999999,0.0196078431372549,0
13673.0,18,32,2,1.9,387.44000000000005,0.0,4
13188.0,11,11,1,12.5,114.60000000000001,0.0,4
14023.0,7,250,2,11.129032258064516,584.0699999999999,0.0,0
17505.0,161,205,2,10.692307692307692,1145.84,0.0,0
15154.0,75,75,1,1.1333333333333333,224.73000000000002,0.056338028169014086,3
15524.0,24,24,1,4.0,440.0,0.0,4
17601.0,239,239,1,11.444444444444445,116.00999999999999,0.0,3
15036.0,72,179,3,2.6554621848739495,429.56,0.0,3
14963.0,9,183,5,6.036458333333333,1472.34,0.0,0
13618.0,173,173,1,18.923076923076923,177.34,0.0,3
15625.0,103,235,4,17.147058823529413,1504.56,0.0625,0
17350.0,8,51,4,10.338028169014084,1251.4400000000003,0.014285714285714285,4
13663.0,179,179,1,7.0,189.46999999999997,0.0,3
17678.0,263,263,1,12.9375,298.11,0.0,3
16078.0,283,283,1,16.0,79.2,0.0,3
16503.0,106,360,4,6.593023255813954,1421.4299999999998,0.023809523809523808,0
14162.0,173,292,2,5.68,289.36,0.0,3
14360.0,31,94,4,9.735042735042734,2118.03,0.0,0
14409.0,71,368,6,21.054545454545455,1908.2500000000002,0.018518518518518517,0
15852.0,186,197,2,2.1818181818181817,160.70999999999998,0.0,3
16091.0,154,198,2,8.555555555555555,315.06,0.0,3
14035.0,28,297,5,11.196969696969697,1428.0200000000002,0.0,0
16056.0,45,45,1,5.2272727272727275,650.75,0.0,4
14755.0,9,334,11,9.354430379746836,4965.38,0.00851063829787234,2
14916.0,70,324,4,14.329113924050633,1264.8400000000001,0.025974025974025976,0
17375.0,199,361,3,5.084507042253521,372.49999999999994,0.028985507246376812,3
13263.0,1,325,34,2.8646209386281587,7411.71,0.0,2
15473.0,14,60,7,39.42857142857143,1465.2,0.2727272727272727,1
15356.0,31,368,10,3.2925851703406814,2718.0300000000007,0.0,0
13593.0,108,336,5,5.4296875,1965.08,0.007874015748031496,0
13395.0,185,185,1,16.0,307.71999999999997,0.0,3
16412.0,53,53,1,2.1,135.99,0.0,4
14528.0,37,37,1,15.444444444444445,364.21999999999997,0.0,4
14125.0,10,78,3,9.80722891566265,2720.63,0.0,0
16214.0,170,269,3,9.545454545454545,1062.75,0.0,0
13026.0,1,275,5,37.785714285714285,943.77,0.05,2
13320.0,78,213,4,9.688073394495413,1475.2,0.0380952380952381,0
15140.0,52,264,7,19.34567901234568,2350.0,0.0125,0
16950.0,56,367,3,15.333333333333334,1178.56,0.0,0
13892.0,26,246,4,36.407407407407405,632.97,0.0,0
16030.0,309,309,1,9.758620689655173,331.24,0.0,3
15370.0,40,332,7,8.715789473684211,2360.55,0.010638297872340425,0
17609.0,40,327,5,2.9741379310344827,1089.98,0.004329004329004329,0
17838.0,26,372,5,10.583333333333334,2267.4,0.1282051282051282,0
16982.0,60,60,1,8.272727272727273,384.06,0.0,4
13169.0,63,252,2,20.923076923076923,712.88,0.0,0
15435.0,22,22,1,1.8620689655172413,149.29000000000002,0.0,4
18192.0,71,71,1,7.533333333333333,957.9699999999999,0.0,4
17014.0,8,66,3,3.26027397260274,562.6800000000001,0.013888888888888888,4
14238.0,326,326,1,13.875,146.85,0.0,3
14867.0,185,336,3,8.837837837837839,701.33,0.027777777777777776,3
14108.0,30,101,2,10.857142857142858,594.1600000000001,0.029411764705882353,4
13856.0,168,203,3,28.470588235294116,363.4,0.21428571428571427,1
13249.0,92,261,3,23.73913043478261,711.41,0.0,0
17919.0,88,88,1,32.869565217391305,1304.0400000000002,0.0,4
16634.0,222,372,2,9.11111111111111,217.9,0.0,3
16188.0,44,242,4,11.671641791044776,981.8599999999999,0.0,0
15639.0,134,134,1,12.92,425.32,0.0,3
12956.0,306,306,1,1.7894736842105263,108.07,0.0,3
13468.0,1,373,37,8.434640522875817,5656.75,0.013245033112582781,2
15109.0,245,245,1,4.096774193548387,463.7500000000001,0.10714285714285714,3
17118.0,317,317,1,15.4,157.02,0.0,3
13083.0,4,75,2,10.38888888888889,303.75,0.0,4
17085.0,123,362,5,4.164893617021277,1550.8,0.010752688172043012,0
14030.0,18,366,8,6.107438016528926,2358.8399999999997,0.0,2
18229.0,11,373,20,15.170731707317072,7276.9,0.0,2
16418.0,44,226,3,2.9473684210526314,631.1200000000001,0.0,0
15133.0,127,301,3,23.448275862068964,982.4199999999998,0.0,0
18143.0,116,141,2,9.344262295081966,1000.1600000000001,0.0,0
15423.0,38,38,1,50.5,43.5,0.0,4
15445.0,264,264,1,11.6,113.5,0.0,3
14276.0,98,289,3,9.64,1019.3900000000001,0.171875,1
16720.0,26,26,1,7.2,152.95,0.0,4
17394.0,219,219,1,60.25,203.86999999999995,0.0,3
14921.0,30,201,2,12.217948717948717,1316.0700000000002,0.0,0
13235.0,212,212,1,7.603448275862069,1031.0700000000002,0.0,3
17664.0,18,212,2,14.046511627906977,604.64,0.0,0
16897.0,299,313,2,1.3181818181818181,213.03000000000003,0.1891891891891892,3
17893.0,225,225,1,9.933333333333334,107.21000000000002,0.0,3
17620.0,59,59,1,15.0,81.44,0.0,4
16005.0,12,270,4,1.3930348258706469,578.71,0.0,0
14662.0,28,316,4,3.6815286624203822,741.3699999999999,0.0,0
16706.0,37,114,3,2.024390243902439,531.3499999999999,0.0,0
13644.0,16,105,4,13.91891891891892,2597.5200000000004,0.0136986301369863,0
13116.0,138,138,1,9.35483870967742,485.19,0.03333333333333333,3
16099.0,50,225,3,11.128205128205128,731.8999999999997,0.0,0
15379.0,169,358,7,11.698979591836734,3631.89,0.010309278350515464,0
13046.0,30,266,2,7.542857142857143,629.31,0.0,0
17496.0,358,358,1,7.9,271.05,0.0,3
17643.0,373,373,1,8.875,101.55,0.0,3
16560.0,26,358,2,8.586206896551724,816.5100000000001,0.017543859649122806,0
14968.0,30,30,1,3.4324324324324325,147.59000000000003,0.0,4
17277.0,227,322,2,6.231884057971015,1065.3500000000001,0.0,3
17771.0,56,323,2,5.339622641509434,245.33,0.0,3
13362.0,9,287,4,8.159763313609467,3085.49,0.018072289156626505,0
17334.0,302,308,2,26.166666666666668,306.6,0.09090909090909091,1
13397.0,72,339,5,11.0,1539.1799999999998,0.02631578947368421,0
13118.0,19,288,5,4.7439024390243905,1125.0,0.0379746835443038,0
16052.0,54,54,1,8.294117647058824,362.05999999999995,0.0,4
15116.0,17,204,4,14.4,1352.75,0.0,0
17459.0,43,60,2,4.837837837837838,657.3,0.0,4
16777.0,80,257,2,1.2916666666666667,222.62,0.0,3
15589.0,255,310,3,8.066666666666666,456.58,0.034482758620689655,3
15730.0,65,206,3,9.356164383561644,1108.38,0.04285714285714286,0
12935.0,2,319,7,14.246153846153845,2156.45,0.007751937984496124,2
17102.0,261,261,1,2.0,25.5,0.0,3
14844.0,63,241,4,14.1,3189.8100000000004,0.0,0
17526.0,4,365,4,11.173913043478262,706.7,0.21052631578947367,0
17554.0,1,148,5,20.03409090909091,1952.4499999999998,0.0,2
15466.0,85,85,1,4.315789473684211,334.53000000000003,0.0,3
14761.0,58,334,2,10.727272727272727,255.89999999999998,0.0,3
16794.0,1,180,10,3.2903225806451615,1173.28,0.007220216606498195,2
15158.0,45,45,1,28.285714285714285,401.4000000000001,0.0,4
17897.0,172,373,3,1.981651376146789,516.3100000000001,0.009259259259259259,3
17860.0,368,368,1,1.7884615384615385,226.45,0.0,3
13091.0,28,28,1,18.75,319.82,0.14285714285714285,4
17400.0,126,353,5,5.281553398058253,2097.84,0.0,0
16364.0,11,137,2,5.365384615384615,705.7899999999998,0.0,0
14973.0,107,225,3,11.53125,1314.4499999999998,0.0,0
17513.0,72,72,1,42.333333333333336,513.2,0.0,4
16208.0,44,289,2,5.045454545454546,664.26,0.0,0
15502.0,15,369,10,15.74074074074074,5548.58,0.16267942583732056,2
13474.0,236,236,1,2.0806451612903225,226.83999999999995,0.0,3
16613.0,70,70,1,9.766666666666667,618.5900000000001,0.0,4
16956.0,17,17,1,6.222222222222222,292.34000000000003,0.125,4
13845.0,64,64,1,20.22222222222222,312.98,0.0,4
16209.0,88,246,5,25.630434782608695,2262.6199999999994,0.0,0
17555.0,19,334,2,3.3142857142857145,480.31,0.0,0
16849.0,186,186,1,4.125,124.57,0.0,3
13636.0,36,285,5,9.15625,941.62,0.015873015873015872,0
17711.0,10,289,2,10.695652173913043,385.1,0.0,0
14561.0,75,184,3,14.695652173913043,1080.76,0.0,0
13568.0,173,173,1,1.5348837209302326,187.04999999999998,0.0,3
13929.0,169,326,2,13.9,802.85,0.1111111111111111,1
13752.0,124,246,6,11.653333333333334,1175.3799999999999,0.0,0
12928.0,35,359,5,17.523809523809526,2062.7,0.0,0
16385.0,60,366,3,4.526315789473684,554.8599999999999,0.0,0
15837.0,64,64,1,7.875,391.98,0.0,4
15297.0,10,63,3,7.073170731707317,635.0400000000001,0.05128205128205128,4
17105.0,159,306,2,7.7,665.7799999999999,0.0,3
17703.0,35,138,3,10.727272727272727,798.74,0.0,0
16201.0,3,109,4,11.017391304347827,1821.5200000000002,0.036036036036036036,2
15938.0,112,323,5,13.333333333333334,404.58,0.0,0
13727.0,28,33,2,8.1,333.48,0.0,4
17647.0,65,65,1,4.285714285714286,133.06,0.0,4
17720.0,26,367,4,11.52,1195.94,0.0,0
17806.0,11,11,1,16.906976744186046,546.04,0.0,4
13759.0,33,71,2,11.48,659.41,0.0,4
13732.0,28,28,1,15.090909090909092,491.86000000000007,0.0,4
12968.0,112,112,1,14.6,135.95,0.0,3
14988.0,211,211,1,3.525,334.53999999999996,0.0,3
17849.0,218,333,4,4.384615384615385,605.8000000000001,0.0,3
16817.0,2,368,9,8.021052631578947,1446.95,0.10465116279069768,2
17349.0,179,179,1,12.75,98.25,0.0,3
14525.0,19,361,9,9.07986111111111,4150.07,0.02127659574468085,2
14829.0,29,372,4,9.2,644.65,0.07142857142857142,0
14696.0,4,373,7,12.225563909774436,2070.9700000000003,0.023076923076923078,2
12917.0,128,128,1,60.0,594.0,0.0,1
14229.0,51,333,3,13.720930232558139,1450.6000000000001,0.075,0
16627.0,79,79,1,8.1,322.80000000000007,0.0,4
14769.0,2,357,8,6.768075117370892,10382.18,0.003770028275212064,2
17295.0,28,64,3,4.3088235294117645,547.0,0.0,4
13470.0,99,115,2,10.0,165.0,0.0,3
14747.0,249,249,1,4.315789473684211,294.29999999999995,0.05555555555555555,3
16444.0,46,264,4,4.776470588235294,645.72,0.011904761904761904,0
14214.0,30,277,5,10.685714285714285,1000.2300000000001,0.04477611940298507,0
15097.0,4,4,1,6.8,248.07999999999998,0.0,4
13340.0,45,276,7,43.059701492537314,10736.48,0.0,2
16727.0,364,364,1,3.7954545454545454,256.31999999999994,0.0,3
16851.0,4,51,3,13.55,342.45000000000005,0.0,4
14489.0,207,207,1,9.966666666666667,463.38,0.0,3
17362.0,239,309,2,5.457142857142857,312.22999999999996,0.0,3
17125.0,50,50,1,8.028571428571428,230.5,0.0,4
18050.0,359,359,1,8.0,74.4,0.0,3
17603.0,78,78,1,6.083333333333333,390.96999999999997,0.09090909090909091,4
14465.0,246,302,3,3.2357723577235773,1038.44,0.0,3
16648.0,42,42,1,12.80952380952381,270.85999999999996,0.10526315789473684,4
15605.0,36,373,5,6.582089552238806,1198.23,0.0,0
17597.0,213,213,1,21.381818181818183,2044.37,0.0,3
16464.0,19,142,3,4.139130434782609,1298.66,0.0,0
14408.0,10,264,7,15.18867924528302,2599.03,0.0,2
17472.0,191,299,3,2.6149425287356323,697.5400000000001,0.0,3
17811.0,4,333,39,4.830188679245283,7595.1,0.02539298669891173,2
16186.0,22,372,12,13.735159817351597,3991.9399999999996,0.0045871559633027525,2
17048.0,117,331,3,9.875,864.32,0.11627906976744186,0
18066.0,75,75,1,10.8,318.0,0.0,4
13162.0,122,334,4,20.28048780487805,1644.9899999999998,0.0379746835443038,0
16842.0,100,302,3,10.8125,1260.44,0.015873015873015872,0
15454.0,362,362,1,3.44,179.10000000000002,0.0,3
14112.0,22,275,7,9.294797687861271,2774.17,0.08125,2
16441.0,67,291,2,7.208333333333333,381.2,0.0,3
17430.0,32,365,2,13.571428571428571,265.76000000000005,0.0,0
17997.0,74,164,8,11.789772727272727,1520.4700000000003,0.07317073170731707,0
13938.0,35,35,1,10.0,71.66,0.0,4
14628.0,91,242,2,11.333333333333334,671.9599999999999,0.0,0
17314.0,24,312,8,13.852941176470589,2514.76,0.03816793893129771,2
13707.0,267,315,2,7.3125,806.41,0.0,3
16456.0,99,373,5,10.427272727272728,2158.1800000000003,0.0,0
17504.0,206,322,9,10.4,2745.2799999999997,0.10236220472440945,0
14784.0,26,323,2,15.8,289.99,0.0,0
15411.0,26,182,4,5.3232323232323235,1336.43,0.01020408163265306,0
17718.0,232,232,1,13.833333333333334,139.35,0.0,3
16979.0,3,297,6,9.45054945054945,1809.05,0.02247191011235955,2
17345.0,15,196,4,4.108433734939759,519.69,0.0,0
18102.0,0,367,60,148.77958236658932,259657.3,0.0,2
14087.0,2,2,1,3.608695652173913,178.72,0.014705882352941176,4
13846.0,24,360,3,6.603448275862069,847.6099999999999,0.05454545454545454,0
14918.0,115,154,2,15.0,1610.1499999999996,0.0,0
13132.0,261,261,1,6.666666666666667,77.3,0.0,3
15948.0,8,43,2,9.45,955.2400000000001,0.0,4
17837.0,42,163,8,3.0792682926829267,1502.48,0.018633540372670808,0
13718.0,246,295,2,14.416666666666666,306.55,0.0,3
13079.0,4,140,5,10.333333333333334,220.09999999999997,0.0,0
13419.0,63,63,1,17.1875,221.06,0.0,4
17228.0,15,372,8,7.365384615384615,1906.09,0.0,2
15811.0,22,365,6,7.633093525179856,2171.3199999999997,0.045112781954887216,0
18074.0,373,373,1,14.615384615384615,489.6,0.0,3
17426.0,8,282,6,11.330882352941176,5022.26,0.0036900369003690036,2
14971.0,35,43,3,4.122580645161291,1097.98,0.0,4
13037.0,138,256,3,8.979166666666666,881.07,0.0,0
17466.0,10,78,2,7.463414634146342,763.28,0.0,4
15923.0,372,372,1,5.809523809523809,127.08000000000001,0.0,3
17464.0,158,158,1,24.444444444444443,289.96000000000004,0.0,3
17999.0,37,366,2,2.4065934065934065,380.39000000000004,0.0,3
16253.0,66,255,2,26.284552845528456,3683.8599999999997,0.0,0
13344.0,67,277,3,8.206896551724139,2511.6900000000005,0.0,0
13504.0,64,64,1,8.090909090909092,295.93000000000006,0.0,4
16183.0,67,67,1,7.533333333333333,338.7100000000001,0.0,4
16800.0,11,11,1,3.358974358974359,1162.65,0.0,4
17492.0,248,248,1,12.916666666666666,374.57,0.0,3
17658.0,25,211,2,22.695652173913043,485.87999999999994,0.21052631578947367,1
12976.0,211,211,1,25.5,738.6,0.0,3
16284.0,31,50,2,5.194174757281553,812.68,0.0,4
16248.0,61,61,1,11.142857142857142,152.94,0.0,4
14825.0,3,368,12,8.241666666666667,2221.0100000000007,0.0,2
15417.0,85,85,1,10.142857142857142,508.80000000000007,0.0,4
15351.0,12,369,7,3.1762114537444934,1836.69,0.0365296803652968,0
16393.0,2,369,13,4.298591549295774,2935.8,0.0856269113149847,2
13006.0,56,56,1,13.75,81.57,0.0,4
13198.0,10,361,6,11.550218340611353,3384.09,0.01327433628318584,2
16690.0,72,201,2,10.538461538461538,208.62999999999997,0.08333333333333333,3
16971.0,38,38,1,1.7560975609756098,357.21,0.0,4
13745.0,162,162,1,18.692307692307693,291.53999999999996,0.04,3
15016.0,172,172,1,3.8,170.04,0.0,3
17517.0,308,308,1,9.272727272727273,153.94,0.0,3
17994.0,121,290,4,5.7439024390243905,626.0899999999999,0.0379746835443038,0
